sector,stock_name,avg_yearly_return,variance_sum,overall_change_market_cap
Technology,DAKT,0.05305251571403187,0.12777267982480014,9.591718266253885
Industrials,DAL,0.2632923119463103,0.20590610362225287,255.14878787394306
Consumer-Cyclical,DAN,0.14435904955619738,0.15764422374036566,-10.816744000399122
Healthcare,DARE,-0.43289789151176444,0.1305938282475607,207.3901393354771
Consumer-Defensive,DAR,0.16285290051631032,0.08054732937629017,479.721652095106
Technology,DBD,0.22374101692060214,1.1366314508179258,226.73849222712084
Financial-Services,DBL,0.07227356950419853,0.013135421086231362,146.6642580569819
Healthcare,DBVT,0.029579271256999978,0.2216981466690359,229.35391553467588
Financial-Services,DB,-0.1553000935603181,0.04437475011288463,3.2061861841317665
Industrials,DCI,0.14757097390006957,0.05913183109296096,145.1828921478202
Financial-Services,DCOM,0.10049581039104057,0.02222407244204925,299.312163665165
Industrials,DCO,0.1601288667749339,0.1332259545108788,1441.5463387606046
Healthcare,DCPH,0.6775943006970389,0.848656602503621,1002.3582733716622
Energy,DCP,0.10412759572584782,0.10255273000045231,3167.6286728935593
Financial-Services,DDF,0.17270089868672425,0.018074214868580386,128.33333333333348
Real-Estate,DEA,0.16470587854492166,0.07325207091459832,1197.3133618640038
Consumer-Cyclical,DECK,0.2989110100951465,0.30957970418287967,-48.169459952005106
Real-Estate,DEI,0.1540455064720337,0.017527938912203445,145.65738784308706
Technology,DELL,0.22187093899202337,0.027505640573828226,92.15324100696944
Healthcare,DERM,0.18603524263495683,0.41574313931842305,1571.1741411579037
Financial-Services,DEX,0.09054727876908618,0.026276302133027583,127.89038821644357
Industrials,DE,0.1665492036666067,0.05460679489551682,61.43192875299306
Financial-Services,DFIN,-0.16331714837529662,0.013625907889053348,-86.70316482085562
Financial-Services,DFP,0.1045603848410356,0.03598768663922412,-83.94425210931769
Financial-Services,DFS,0.2368878116933611,0.06757653414732863,51.86041192579895
Financial-Services,DGICA,0.0342683235805092,0.016594309238188085,166.18502051983583
Technology,DGII,0.10101550975200753,0.08887510561200888,371.9274018544092
Healthcare,DGX,0.08623147725589815,0.028300755243665637,75.22642609883542
Consumer-Defensive,DG,0.22763480184918086,0.021152966993297485,931.3706450158132
Real-Estate,DHC,415.65288554323104,1552727.658127095,-100.0
Financial-Services,DHF,0.09219819506760714,0.01785839006845199,100.46676662564246
Consumer-Cyclical,DHI,0.2258163081621817,0.1115593747713535,246.37300617959073
Industrials,DHX,0.06589828729626003,0.33185689045177275,-90.50423260949577
Financial-Services,DHY,0.09543253490199437,0.02219757968766283,298.6605044278297
Financial-Services,DIAX,0.0753363027051187,0.02413608913015204,101.2612330736541
Consumer-Cyclical,DIN,0.21331904863943332,0.13506948926359988,414.8865975203919
Technology,DIOD,0.13622970757374464,0.08182050499876868,1392.2281437569472
Communication-Services,DISCA,0.1032554421557937,0.07158755470103365,207.42615686301647
Communication-Services,DISCK,0.11677469175732605,0.07234266821879924,170.76628486779097
Communication-Services,DISH,0.12389689768913643,0.11733447264431611,176.54901810272338
Communication-Services,DIS,0.1845582886030866,0.027742439550562416,579.2046698584818
Communication-Services,DJCO,0.22486030078151317,0.11272237782833183,2723.527777777774
Energy,DKL,0.1210390104245242,0.02464845097045331,775.1920714894466
Consumer-Cyclical,DKS,0.14138586807035752,0.12085844354361948,270.067933831113
Consumer-Cyclical,DLA,0.16764607832257816,0.1311931350636988,8.281341278186645
Communication-Services,DLB,0.10163143821111123,0.08078449501103394,26.2448965932669
Industrials,DLHC,0.4318166604911111,0.9003982822967966,-54.77460317460282
Energy,DLNG,-0.08070394824457337,0.2322661744690619,-49.34783780869192
Consumer-Cyclical,DLPH,0.05645524118070698,0.1693071474427619,313.7736367984697
Communication-Services,DLPN,0.16275227716645072,1.7719959371432363,-100.0
Real-Estate,DLR,0.1524031595059472,0.03661795847220596,175.40004006646424
Consumer-Cyclical,DLTH,0.08052509792830169,0.22739976698774705,246.01957038484537
Consumer-Defensive,DLTR,0.21519466455728073,0.06834095596260228,341.97324311530525
Communication-Services,DLX,0.21110354349497537,0.10797819534324142,148.38454489202883
Consumer-Defensive,DL,0.34034623835886624,1.3926472627447972,620.1398823716418
Financial-Services,DMB,0.06543127007051769,0.03136061875993089,-83.68008000350096
Financial-Services,DMF,0.07344976835274436,0.014442981161016393,167.0731210537034
Energy,DMLP,0.14154535465159768,0.1488083825683713,593.2927714165469
Financial-Services,DMO,0.13196438692311385,0.012387001199643578,1123.666517256834
Technology,DMRC,0.21809785855222055,0.32313671119670284,446.8790417401529
Consumer-Cyclical,DNKN,0.16335960506885444,0.031180371020770727,691.9567931900267
Healthcare,DNLI,-0.04274545715701741,0.05855021954462836,14.880176801655736
Energy,DNN,-0.004522167459891005,0.3327748339260825,-92.3395915584969
Energy,DNOW,-0.10051432793240327,0.06818279002421883,-73.82609485273018
Financial-Services,DNP,0.12289322262270246,0.017588810868742203,136.17433081281658
Real-Estate,DOC,0.13876168242694825,0.02133130862981559,1879.7478895011034
Consumer-Defensive,DOGZ,-0.26667476912193827,0.11863373516341269,-92.13933004137195
Consumer-Cyclical,DOOO,0.17370643572177144,0.21441044759854488,19593.818380743982
Industrials,DOOR,0.12669703349794514,0.13013698155768277,35166.196969696975
Consumer-Cyclical,DORM,0.3316965910455464,0.23117834466500226,263.6782896837653
Industrials,DOV,0.20829974538090607,0.07294831651814368,128.9081145102829
Technology,DOX,0.11430317403496282,0.012440321287310681,106.8088905982837
Energy,DO,-0.18576086353954777,0.04200502331600833,-47.03441593309057
Financial-Services,DPG,0.06631661000620379,0.039102763738662005,39.821724709784405
Consumer-Cyclical,DPZ,0.46991239175332106,0.08478598705337942,1645.5913668274052
Real-Estate,DRH,0.09046650997776048,0.0628922098788535,368.75974170563336
Consumer-Cyclical,DRI,0.17706075630853296,0.014637004217486597,522.6447751047606
Healthcare,DRNA,0.3016420492679485,0.9339158138661087,589.3905282331511
Energy,DRQ,0.02215335267994062,0.10548544577064303,-21.14173199646002
Healthcare,DRRX,0.7506947014304527,4.8253511487622385,1715.4902052749248
Industrials,DRTT,0.12163519446782489,0.0761123075980923,-100.00000000000006
Consumer-Cyclical,DS-PD,0.0839638948538837,0.009715797565815124,-58.742723459788294
Financial-Services,DSE,-0.09891264522108663,0.1048497139148983,-76.55524407003239
Technology,DSGX,0.22840771039848923,0.04141618552817122,19883.150470219425
Industrials,DSKE,-0.0771043013747377,0.14247106071089655,397.7584340609776
Financial-Services,DSL,0.07045734649899078,0.02506390935029552,-52.73780727906846
Financial-Services,DSM,0.07794193787286705,0.015589859632541022,54.08464982681423
Technology,DSPG,0.14914392126700088,0.09180367135830686,418.9527857095421
Technology,DSWL,0.040671829382724574,0.06702662182322722,-79.9509014915862
Industrials,DSX,-0.08577433357784213,0.13549627704799122,-97.78234193011644
Consumer-Cyclical,DS,0.36831503847240343,0.5466983349237442,96.72945077338434
Consumer-Defensive,DTEA,-0.2025689010008433,0.09567193555679332,-100.0
Utilities,DTE,0.1610510268460576,0.012180693981298115,309.12657814704403
Financial-Services,DTF,0.06120036439636491,0.010900411290592143,-59.240183862214124
Healthcare,DTIL,0.0950836231844366,0.11733996977006737,714.7042216633595
Financial-Services,DUC,0.03937112074202447,0.006554959634847537,138.3518913488776
Real-Estate,DUO,0.2183526519406867,0.3010886685337345,-100.0
Healthcare,DVA,0.11879906888630591,0.046835795756694186,214.11753861044642
Energy,DWSN,0.021463533110054632,0.36428852759405245,167.73707053063572
Healthcare,DXCM,0.5007958483024234,0.3144341699718166,4138.394461945672
Technology,DXC,0.18270400334179757,0.20948022480153314,247.29600725482172
Financial-Services,DXR,0.04354781107368848,0.10418469280499794,-100.0
Consumer-Cyclical,DXYN,0.17825487437970836,0.9476192978183278,923.0769230769235
Healthcare,DYAI,0.2510614600883499,0.4729938950698755,646.1587708066581
Industrials,DY,0.26955192124303046,0.17283144685787355,298.2688641641537
Utilities,D,0.129018236916236,0.017805611752739064,543.6576543365222
Real-Estate,EARN,0.05780503958907558,0.022730274921796106,49.39588892938174
Consumer-Cyclical,EAT,0.1663480811301561,0.052313843600025944,28.369523029042014
Communication-Services,EA,0.2540628711208103,0.14966087015183302,106.21472045824513
Consumer-Cyclical,EBAY,0.15510773470527545,0.05071800005539453,38.33714907981022
Industrials,EBF,0.08061979577978143,0.0412378571481827,102.0607445799034
Financial-Services,EBMT,0.14794525176658532,0.0655858303590607,12163.82488479263
Utilities,EBR-B,0.4760113593809101,0.7866235142918319,-100.0
Utilities,EBR,0.27577600827647214,1.8294898115038234,-83.17547604382209
Financial-Services,EBSB,0.21310736011267073,0.041893174580702346,1135.8382380861974
Healthcare,EBS,0.18217002418703312,0.09264762350149867,79.04006882528934
Financial-Services,EBTC,0.1604891192312578,0.049006938459854585,307.50151240169384
Financial-Services,ECCB,0.08084411921701823,0.0017632090273240091,-53.465680623119724
Financial-Services,ECC,0.08270329558463971,0.02187038813545863,2004.3646805455833
Financial-Services,ECF,0.12766986661684795,0.022992026234312023,229.8152610441768
Industrials,ECHO,0.07020846957266469,0.04820212914159711,139.46397625822541
Basic-Materials,ECL,0.17659026625939628,0.015556870535289003,378.3323126287631
Technology,ECOM,0.03830843427613818,0.3534190424599482,-89.22148747344204
Financial-Services,ECPG,0.13195351485396056,0.129039146837365,611.1793832730584
Energy,ECT,-0.12302648344942031,0.1400741015120679,-83.33622202964247
Energy,EC,0.12786715308828547,0.2028745309325622,112.2040177597073
Healthcare,EDAP,0.22080933388118207,0.39663804414850673,-30.34259093708394
Financial-Services,EDD,0.03952517991872042,0.03861513930552059,-23.134121244809336
Financial-Services,EDF,0.08130860107113354,0.057394948877496146,539.5958050542163
Healthcare,EDIT,0.21150484828257543,0.19104013442329368,727.5325266567887
Financial-Services,EDI,0.037788699292147794,0.05095945234531481,28.319058879637566
Utilities,EDN,0.2803992895897655,0.5995956901645094,904.4275734473206
Healthcare,EDSA,0.6364525390001139,5.662083424738981,-99.99999999999997
Communication-Services,EDUC,0.30437133866985133,0.32050405776162266,237.3697270471464
Consumer-Defensive,EDU,0.3339660048663481,0.32377270596674473,553.6429964279486
Utilities,ED,0.12193262368685284,0.016366195052831947,202.34287924239158
Financial-Services,EEA,0.05855798967264729,0.03493054946808967,-76.09356416016915
Technology,EEFT,0.252681592317008,0.09726537851220166,854.4750468994937
Communication-Services,EEX,-0.13072357295480563,0.03902421630018404,-43.81710324997363
Utilities,EE,0.16179572593342947,0.024324858267306515,355.93674746451336
Financial-Services,EFC,0.10910931733361148,0.027031188924008503,4139.705399549124
Financial-Services,EFF,0.04143541640823128,0.020551466032899802,-74.90375680339838
Financial-Services,EFR,0.06731286943900439,0.013637694588155719,463.19112002233777
Financial-Services,EFT,0.0700777141425589,0.017564376486316778,309.38094298324313
Industrials,EFX,0.19458059345641857,0.042486800553402246,696.3449343811988
Financial-Services,EGBN,0.19601489471147682,0.058655817520217056,4383.4899053323015
Financial-Services,EGF,0.022718265594730773,0.0019582884617390084,-77.31523501957642
Financial-Services,EGIF,0.05005421964475063,0.058926010967805434,-96.6461590365127
Technology,EGOV,0.16932055026699727,0.11812575292458653,225.4662196356274
Healthcare,EGRX,0.7298564742950644,2.979217136534136,292.03266266965835
Healthcare,EHC,0.16078804937748958,0.03250327128576992,194.64606729363106
Financial-Services,EHTH,0.3742405404875459,0.45084852340008386,1330.4427048613093
Financial-Services,EHT,0.09437991890177551,0.012315773117934806,471.8283298354454
Technology,EIGI,-0.06980013688254075,0.0661111212709335,-6.161014680368526
Healthcare,EIGR,-0.0024458655484406733,0.39760432762695236,-63.5106728551058
Financial-Services,EIG,0.13860257036191304,0.04796746493736405,321.13472150845496
Financial-Services,EIM,0.07290666784725741,0.013011778463872756,51.54788865827817
Utilities,EIX,0.13025167120672843,0.03244737831673243,527.0530699547326
Consumer-Defensive,ELF,0.06394687307359456,0.3122100070452276,247.32931554329053
Healthcare,ELMD,0.24169456926149713,0.39820083752911234,-40.73087171678758
Healthcare,ELOX,-0.1624308685108203,0.4259643115953925,145.930414483321
Utilities,ELP,0.0955850050451316,0.20543227322957908,-4.687851998196891
Technology,ELSE,0.018069936515293702,0.015770383847400312,-99.99999999999999
Real-Estate,ELS,0.27075799341423845,0.020597411737847442,615.112709555305
Financial-Services,ELVT,-0.10883877978114882,0.04648191000636267,-74.93170758392083
Consumer-Cyclical,ELY,0.12158876552984546,0.03688836187965152,530.1005891617571
Consumer-Defensive,EL,0.2820615777714294,0.07773869316024315,50.7524181547619
Financial-Services,EMCF,0.12001652528691162,0.017119314651775814,-100.0
Industrials,EME,0.14584586022672658,0.05017083921988561,16.049959422814286
Financial-Services,EMF,0.05214320569027098,0.0516498928276254,89.76025822506332
Industrials,EML,0.12319569694635557,0.023002610443878448,8576.837985023829
Basic-Materials,EMN,0.15256183396040493,0.06804575227625634,153.61183335776536
Financial-Services,EMO,0.010554411674979395,0.04256551127329878,361.0438080106719
Industrials,EMR,0.10855893817676132,0.047523368092213976,130.4099790622064
Basic-Materials,EMX,0.1165502979417409,0.3406756787352486,709.8684210526317
Energy,ENBL,0.029462072118443594,0.1810048909475476,46.09445709995672
Energy,ENB,0.1367026129302474,0.05344983225677439,1223.6108482810682
Healthcare,ENDP,0.025857120838851805,0.39557434285178095,1.1587956445301337
Industrials,ENG,0.17214198184337692,0.7160538401174505,-27.95506224226301
Utilities,ENIA,0.06106390864759381,0.048103448046329274,532.9283356816118
Utilities,ENIC,-0.014899130144346472,0.04567822624338118,856.801318557691
Energy,ENLC,0.16546833267299324,0.3184420761015591,1876.75311127724
Healthcare,ENLV,-0.40947079057228647,0.12163762998846502,-82.7670187793427
Technology,ENPH,0.8621416498944767,2.7156610989915886,13469.78967467562
Industrials,ENR,0.06354764589501519,0.08582385436573978,88.22724784482367
Healthcare,ENSG,0.3225146686524372,0.11069703944239831,26.637067038057616
Industrials,ENS,0.17322416462791662,0.10417317668954244,306.6497960318747
Healthcare,ENTA,0.3332501851207673,0.21367656147518757,113.59026667582063
Technology,ENTG,0.2744336351448684,0.07868454024014167,753.7474041910516
Communication-Services,ENT,-0.17927080442955903,0.12971503983978924,-89.89779399974577
Financial-Services,ENVA,0.10863253060965143,0.2603102071181526,315.22373271363705
Technology,ENV,0.3671552119176747,0.3532487387593807,4533.467552438605
Financial-Services,ENX,0.046880431309235374,0.012875695235947416,34.896497728822055
Healthcare,ENZ,0.0157372955482084,0.14231352474667325,-62.52262159520223
Energy,EOG,0.07946377336032809,0.0428634075121399,118.66580465458448
Financial-Services,EOI,0.10726653224323142,0.021616797042656125,100.1638701121052
Financial-Services,EOS,0.11932241576866358,0.020196225897938076,240.00816509291073
Financial-Services,EOT,0.07601076939428777,0.013400519371269664,-67.42715505944065
Technology,EPAM,0.4562360362989387,0.12475467893791592,1153.247159387053
Technology,EPAY,0.13562584293630275,0.04443860516537096,553.4319238663202
Consumer-Defensive,EPC,-0.012421802360188309,0.044008508481334044,80.62013937103318
Energy,EPD,0.16077796931859462,0.041037709542715566,612.7194295467935
Energy,EPM,0.12522102432222085,0.2064923425122256,1.017787632421772
Real-Estate,EPR-PG,0.07343646428554106,0.03179907301419498,-93.11873542058413
Real-Estate,EPR,0.14209352899288116,0.016223044147316686,639.2293965771344
Healthcare,EPZM,0.3062675654593279,1.2991003939658812,1228.7895927601808
Financial-Services,EQBK,0.07363926122518127,0.04521767409588671,330.9329938979361
Real-Estate,EQIX,0.25844512794185953,0.1415855115203236,468.91349699890947
Energy,EQM,0.15192734666670235,0.16447389209869015,5708.819649641199
Energy,EQNR,0.029965858085566965,0.028131915737010016,89.61648967661478
Real-Estate,EQR,0.15113222136394125,0.0421795285915255,124.57739533176131
Financial-Services,EQS,-0.04294811602400036,0.019328509266509385,-82.81111111111113
Energy,EQT,-0.02278318792730895,0.084334488152663,115.6943904373683
Healthcare,EQ,1.8359516395753908,20.567334071630277,-99.99999999999609
Energy,ERA,0.1308651766278158,0.45109613431594003,-54.563781525351274
Energy,ERF,0.08970377207557842,0.455293721842684,-11.938915082296472
Financial-Services,ERIE,0.2055272009213262,0.040109357466498415,78.0073854703668
Industrials,ERII,0.10197927855351929,0.1376891001145063,188.75292050435434
Consumer-Cyclical,ERI,0.7218486282770309,1.5274589261218123,86396.53795639609
Communication-Services,EROS,-0.03657512793388935,0.2565889979057304,482.5096085604625
Healthcare,ERYP,-0.22392010880248023,0.08625525765581007,24.484235110936424
Real-Estate,ESBA,0.047912515902792815,0.024637588962658264,112.54071661237788
Financial-Services,ESBK,0.0685532197898431,0.03519581973443413,1939.0097524381101
Consumer-Cyclical,ESCA,0.3303034937893632,0.4568275037526458,742.3126535626535
Financial-Services,ESGR,0.11596091753608766,0.01873599036669985,1116.513375487128
Basic-Materials,ESI,0.049879393964441465,0.10207825649881248,8131.2100840336125
Industrials,ESLT,0.14341965226529318,0.06805699800255187,440.8863933296408
Financial-Services,ESNT,0.16873445064816991,0.07917832403166147,342.2842225773402
Healthcare,ESPR,0.7150685770159405,2.562624558079185,1974.8868042405736
Industrials,ESP,0.06115917542780448,0.025877475532544235,35.10623272331081
Financial-Services,ESQ,0.1817588348044592,0.00471913168109606,437.9309066646898
Real-Estate,ESRT,0.04580045711314183,0.023021769682290062,56.64903571572366
Financial-Services,ESSA,0.061013237508039345,0.011070463499695468,807.7541528239203
Real-Estate,ESS,0.179749619807016,0.02868798496412901,823.1001189298399
Financial-Services,ESXB,0.22061435772974805,0.23186534091511532,397.1186971500159
Utilities,ES,0.16862972888985345,0.011786059340924773,577.8851823941488
Financial-Services,ETB,0.09370455502923614,0.015622593214251818,196.29294518549167
Financial-Services,ETG,0.1268006209382559,0.03440681700517749,219.84116229431243
Consumer-Cyclical,ETH,0.0809530753319826,0.05869902676617853,187.20284799626964
Financial-Services,ETJ,0.05320651000001109,0.016285844735137056,-10.493561118850607
Communication-Services,ETM,0.031300598975791474,0.1343990776810792,359.3572351069272
Healthcare,ETON,0.014872108795944885,0.03245416433726356,-100.00000000000023
Financial-Services,ETO,0.14105168535114979,0.043616233105535786,214.7406003563239
Consumer-Cyclical,ETSY,0.33874543910732224,0.4810703856556066,927.9827693929165
Financial-Services,ETV,0.10153852487574774,0.009183562890084731,364.4235867573327
Financial-Services,ETW,0.07985689088357463,0.017178388079384765,27.107107871200782
Financial-Services,ETX,0.07147111424864701,0.023903254239644702,-79.0096001243578
Financial-Services,ETY,0.10710717599526103,0.022724319469832204,34.92746706733132
Energy,ET,0.28648425179306014,0.19160536376667994,10812.969742500098
Energy,EURN,0.11651651142369997,0.16490798380377747,249.71572919623557
Basic-Materials,EVA,0.25825406924781513,0.06345443811855207,264.8072924084888
Technology,EVBG,0.5951000857897147,0.035699409934196874,430.57887117030106
Communication-Services,EVC,0.16889896537644106,0.6609430204517801,93.74323388960113
Healthcare,EVFM,-0.14809250340163493,0.333628493683605,-25.590184937611383
Financial-Services,EVF,0.07269778505169104,0.013305397221891313,65.50372932655921
Healthcare,EVGN,0.11141793414991863,1.0951664631697646,-100.00000000000001
Financial-Services,EVG,0.05788916294170872,0.006896784120625996,-7.11602209944752
Healthcare,EVH,-0.04035556505496779,0.17020731961490138,615.2605893176091
Financial-Services,EVM,0.06456117240370708,0.013882573688664957,4.025934119960667
Financial-Services,EVN,0.08803920786587108,0.022389293546585108,117.03524243846823
Healthcare,EVOK,-0.21594984779457746,0.04792633693342801,26.294765100671125
Utilities,EVRG,0.16213423500690444,0.014745428688472223,1365.44402043017
Consumer-Cyclical,EVRI,0.34439930113349304,0.9418488775683693,873.4456327260895
Financial-Services,EVR,0.1549034010443603,0.10661175414222009,1695.0347218210177
Technology,EVTC,0.14333973193772653,0.1775955879872975,219.99225843018934
Financial-Services,EVT,0.1419511778122877,0.024422563565476278,108.46383680197806
Financial-Services,EVV,0.07387233103210254,0.008370695253049863,166.9908379857386
Financial-Services,EVY,0.06495068899008816,0.014814581176455722,-48.12769965249586
Financial-Services,EV,0.11104506570055732,0.08022277605280431,60.89162582803801
Financial-Services,EWBC,0.14900099955484203,0.04496404814250314,294.882210153153
Healthcare,EW,0.31575903773869796,0.13187007454246963,559.1514041532478
Utilities,EXC,0.057124983452165976,0.04556054545919839,181.57119058638648
Financial-Services,EXD,0.02972371473596998,0.015554627529512843,-75.81684708224462
Healthcare,EXEL,0.42636116601443697,1.1180929388968266,171.13184950829137
Financial-Services,EXG,0.08386081331541782,0.022674403299354152,13.973242326204183
Basic-Materials,EXK,0.07897445839384346,0.3727076257890206,10.255706074014256
Technology,EXLS,0.15225222288735998,0.03174782467853236,1043.38538588162
Industrials,EXPD,0.11012348233373528,0.041447881643309134,45.62240856123391
Real-Estate,EXPI,0.9266908307210032,1.973193539433231,68144.38502673806
Industrials,EXPO,0.26812759475765435,0.011547432269892865,1457.5641496864307
Consumer-Cyclical,EXPR,-0.08517359757744392,0.05269349091005161,17.974846411438385
Real-Estate,EXR,0.3016665892424252,0.043600921585393915,1950.5841153524057
Energy,EXTN,-0.06811695889870982,0.1669783381059386,-34.042819145070574
Technology,EXTR,0.21929539966677955,0.318205757479096,948.4990220670832
Consumer-Cyclical,EYE,0.9795585618476849,2.229480616822775,16.764905554851424
Healthcare,EYPT,0.16559633020913825,0.6571802657735567,18.258613187408965
Financial-Services,EZPW,0.005312438223801316,0.24065148033126724,-68.11339712160577
Energy,E,0.017169743917609184,0.016858589496979628,-54.06365515868606
Financial-Services,FAF,0.21354219268870614,0.09846935745220842,570.9574926348834
Financial-Services,FAM,0.06481725307237976,0.023870894923449022,-45.96577280772969
Energy,FANG,0.32109838690422,0.3189725504815349,4204.298773919016
Consumer-Defensive,FARM,0.05517168711812538,0.16923864246927303,972.5575620767495
Technology,FARO,0.14415603659914655,0.11379299311095917,282.51155563883935
Industrials,FAST,0.17731696569049557,0.04574073048468999,229.04431148254844
Healthcare,FATE,0.32106684167513244,0.4000525400813056,6667.565636165911
Consumer-Cyclical,FAT,-0.25616473328280814,0.031136806320609927,-90.4426285252606
Financial-Services,FAX,0.04606327359759266,0.018102645130740065,75.92456822473355
Consumer-Cyclical,FBHS,0.27857600186384185,0.1312620862666594,511.0592798214001
Healthcare,FBIOP,0.5430679545795133,0.39827308595266747,43.48016463788423
Financial-Services,FBIZ,0.2407877920002215,0.054948018394597606,1080.329275041504
Financial-Services,FBK,0.6898132064333219,1.0933911761518174,-71.94128111866316
Financial-Services,FBMS,0.21951005830857584,0.040000286737574275,-100.000000000007
Industrials,FBM,0.28703148559589436,0.6087023524880196,3599.100734825819
Financial-Services,FBNC,0.14294639437043144,0.03947415610759635,1084.801372801373
Financial-Services,FBSS,0.09352081549673441,0.03741412937690804,-100.00000000000003
Communication-Services,FB,0.2947265335546838,0.17726480280218934,14.344269815177327
Financial-Services,FCAP,0.22167263554606847,0.033672390322084,28731.194867682403
Consumer-Cyclical,FCAU,0.2570633504913548,0.1970061431760945,-100.00000000000001
Financial-Services,FCBC,0.14448891648181644,0.04855313944965602,234.08049040511736
Financial-Services,FCCO,0.18844836765595968,0.022512306038106628,4359.830508474577
Financial-Services,FCCY,0.1785038620788257,0.04251539512533977,-99.99999999999991
Financial-Services,FCF,0.17334371353804862,0.07081366735610774,276.67189340347284
Financial-Services,FCNCA,0.13916246504864552,0.03521321349034274,1488.542320027302
Industrials,FCN,0.12448927025242866,0.0906033159387454,108.18143812709036
Financial-Services,FCO,0.049916072793614985,0.024203027146801503,145.27623285131642
Real-Estate,FCPT,0.1222273432098366,0.017818096486148537,347.4940164665046
Financial-Services,FCT,0.07371992053916503,0.013326587762990061,166.55364065200138
Basic-Materials,FCX,0.04338675340118128,0.25030059210929123,-53.50786354197764
Industrials,FC,0.1929348833839275,0.05334750316082824,376.4214744023607
Financial-Services,FDEF,0.22146519428285982,0.02543848792167815,10989.670287783494
Financial-Services,FDEU,0.045667349998402024,0.05879059218872642,404.1037022604924
Consumer-Defensive,FDP,0.08788506745210298,0.06372528069836546,-11.597659484711615
Financial-Services,FDS,0.17086252823523623,0.025527257211161808,506.2662510845662
Financial-Services,FDUS,0.12010332856566736,0.062273532237105717,614.1810847065966
Consumer-Defensive,FEDU,-0.3899606982449025,0.06303721721298793,-83.29315611175304
Technology,FEIM,0.09242283187617041,0.024331575533434877,-58.23649719141583
Financial-Services,FEI,0.040816003546440736,0.06050743283867711,229.0825055859894
Industrials,FELE,0.18113120403386523,0.06291857012960082,645.7191638289822
Communication-Services,FENG,0.0517830794585322,0.5353900465274276,263.5806942827137
Financial-Services,FEO,0.08138337572851664,0.037042767933083906,73.26372025254972
Energy,FET,-0.16437626773260267,0.19924750732542493,-85.47141641803564
Technology,FEYE,-0.07983987955082271,0.056628334142067756,109.99570204933917
Utilities,FE,0.06822052454027323,0.03598660264020721,190.41346432122631
Financial-Services,FFA,0.12959861257848054,0.027224916916800047,137.75711334807397
Financial-Services,FFBC,0.11248179106503445,0.047372977081585665,463.8859224496511
Financial-Services,FFBW,-0.012375886164880149,0.013974211672124847,-34.90490006447453
Financial-Services,FFG,0.16582293552904076,0.040774555994514065,62.600929422015724
Financial-Services,FFIC,0.11556054806922929,0.03669275286187784,195.4826413267547
Financial-Services,FFIN,0.18417958833618508,0.060970707851131366,668.648105412045
Technology,FFIV,0.17496073961356318,0.24332977364194522,-64.84802997268339
Financial-Services,FFNW,0.13130867165834298,0.07277224186055246,-50.68130401319017
Financial-Services,FFWM,0.14236899900650066,0.058744205324856906,1268.9944134078216
Basic-Materials,FF,0.07867406444585429,0.03315922311489135,640.335447904652
Financial-Services,FGB,0.1219514531217936,0.044796961450972825,194.88721367670325
Healthcare,FGEN,0.18987753060138038,0.22759415441657804,2748.5889141012494
Financial-Services,FHB,-0.1278856045601385,0.16036487427399115,-99.99999999999997
Financial-Services,FHN,0.0618659898023781,0.06012989375633698,287.18105161204016
Financial-Services,FIBK,0.16140881474322608,0.08775566565701616,1177.4696490728672
Technology,FICO,0.34898913114823193,0.0687405420452232,1580.5057604971164
Financial-Services,FIF,0.09705339653971426,0.05659634130463804,454.86767895878506
Financial-Services,FINV,-0.38995082501993455,0.015623535452671311,5.1047824744894825
Real-Estate,FISK,-0.004088149444001874,0.021350433304539958,-100.0
Financial-Services,FISV,0.2580150480594231,0.027271028576305246,689.0569435886524
Technology,FIS,0.22220150957595383,0.02927024799468399,780.7038743216549
Financial-Services,FITBI,0.07881831522117343,0.0062901519630561824,-52.624800409724976
Financial-Services,FITBP,0.0628335658914169,0.00982350230444771,68.27239896579371
Financial-Services,FITB,0.16771968663356376,0.055673570566010654,110.2388473173113
Technology,FIT,-0.05771838649332656,0.19262177959869375,-70.41805009336471
Consumer-Cyclical,FIVE,0.25112348484694014,0.07052127601722798,1583.1475776247435
Technology,FIVN,0.5285575768213809,0.2011744633026875,7975.450995615635
Financial-Services,FIV,-0.19391428638376965,0.16914233041043675,-100.0
Industrials,FIX,0.1816306601269872,0.06710067138044243,1170.5138302564426
Consumer-Defensive,FIZZ,0.2556430453402142,0.16610518460686963,3838.4151926155423
Energy,FI,-0.16769991215326482,0.037458814846016576,-67.95387324756065
Financial-Services,FLC,0.1394197117443147,0.020729755140475613,169.30687953705856
Healthcare,FLDM,0.028066522700600997,0.4339457806114081,69.4543078714882
Technology,FLEX,0.12109910741971223,0.12159118919949292,-36.98384176192444
Healthcare,FLGT,0.6071522290677465,2.1185073894259983,641.2418906394814
Financial-Services,FLIC,0.1362579523224981,0.05666980512384827,1843.2564515167774
Technology,FLIR,0.06922248387111153,0.0364789585786201,-5.16890431688417
Consumer-Cyclical,FLL,0.08346297594840145,0.16704709034766196,-70.77380608093799
Industrials,FLOW,0.09188080324422505,0.09943087110807682,-100.0
Consumer-Defensive,FLO,0.1235198833487217,0.021526364678762656,483.3305522409431
Industrials,FLR,-0.03269006823699674,0.08213234070568701,-44.14044703649504
Technology,FLT,0.3245395879431508,0.14654101262619307,27182.145379532187
